Time_s,K_1,K_2,K_3
0.0,0.1221665867350324,0.1221665867350324,0.1221665867350324
0.4,0.2221510148473819,0.2221510148473819,0.2221510148473819
0.8,0.3221509209676262,0.3221509209676262,0.3221509209676262
1.2,0.3499574098312117,0.3499574098312117,0.3499574098312117
1.6,0.34999805688013935,0.34999805688013935,0.34999805688013935
2.0,0.3499887618243113,0.3499887618243113,0.3499887618243113
2.4,0.34999805688013935,0.34999805688013935,0.34999805688013935
2.8,0.3499574098312117,0.3499574098312117,0.3499574098312117
3.2,0.3221509209676262,0.3221509209676262,0.3221509209676262
3.6,0.2221510148473819,0.2221510148473819,0.2221510148473819
4.0,0.1221665867350324,0.1221665867350324,0.1221665867350324
4.4,0.02216896521787834,0.02216896521787834,0.02216896521787834
4.8,0.1221593678054245,0.1221593678054245,0.1221593678054245
5.2,0.02273282048630099,0.02273282048630099,0.02273282048630099
5.6,0.03867686876924836,0.03867686876924836,0.03867686876924836
6.0,0.02376718703378828,0.02376718703378828,0.02376718703378828
6.4,0.03867686876924837,0.03867686876924837,0.03867686876924837
6.8,0.02273282048630099,0.02273282048630099,0.02273282048630099
7.2,0.1221593678054245,0.1221593678054245,0.1221593678054245
7.6,0.02216896521787834,0.02216896521787834,0.02216896521787834
