Time_s,K_1,K_2,K_3
0.0,0.3499999999916602,0.3499999999916602,0.3499999999916602
0.04,0.3499999999737436,0.3499999999737436,0.3499999999737436
0.08,0.3499999999902911,0.3499999999902911,0.3499999999902911
0.12000000000000002,0.34999999997751763,0.34999999997751763,0.34999999997751763
0.16,0.3499999999823526,0.3499999999823526,0.3499999999823526
0.2,0.3499999999895424,0.3499999999895424,0.3499999999895424
0.24000000000000005,0.3499999999834846,0.3499999999834846,0.3499999999834846
0.28,0.34999999999963893,0.34999999999963893,0.34999999999963893
0.32,0.3499999999880977,0.3499999999880977,0.3499999999880977
0.36,0.3499999999548931,0.3499999999548931,0.3499999999548931
0.4,0.34999999982609603,0.34999999982609603,0.34999999982609603
0.44,0.34999999978879387,0.34999999978879387,0.34999999978879387
0.48000000000000004,0.34999999985294805,0.34999999985294805,0.34999999985294805
0.52,0.3499999997971114,0.3499999997971114,0.3499999997971114
0.56,0.34999999968461176,0.34999999968461176,0.34999999968461176
0.6000000000000001,0.34999999998087,0.34999999998087,0.34999999998087
0.6400000000000001,0.3499999999853013,0.3499999999853013,0.3499999999853013
0.68,0.3499999999599335,0.3499999999599335,0.3499999999599335
0.72,0.34999999997028786,0.34999999997028786,0.34999999997028786
0.76,0.3499999999912487,0.3499999999912487,0.3499999999912487
