Time_s,K_1,K_2,K_3
0.0,0.3499997874142361,0.3499997874142361,0.3499997874142361
0.05714285714285714,0.3499999506022287,0.3499999506022287,0.3499999506022287
0.11428571428571428,0.34999997874967903,0.34999997874967903,0.34999997874967903
0.17142857142857143,0.3164679061052418,0.3164679061052418,0.3164679061052418
0.22857142857142856,0.34999981128066926,0.34999981128066926,0.34999981128066926
0.2857142857142857,0.34999998814769645,0.34999998814769645,0.34999998814769645
0.34285714285714286,0.34999981128066926,0.34999981128066926,0.34999981128066926
0.4,0.3164679061052418,0.3164679061052418,0.3164679061052418
0.45714285714285713,0.34999997874967903,0.34999997874967903,0.34999997874967903
0.5142857142857142,0.3499999506022287,0.3499999506022287,0.3499999506022287
0.5714285714285714,0.3499997874142361,0.3499997874142361,0.3499997874142361
0.6285714285714286,0.3499998969328879,0.3499998969328879,0.3499998969328879
0.6857142857142857,0.3499982594296923,0.3499982594296923,0.3499982594296923
0.7428571428571429,0.3499991540380288,0.3499991540380288,0.3499991540380288
0.7999999999999999,0.3499999903227711,0.3499999903227711,0.3499999903227711
0.8571428571428571,0.349999814240088,0.349999814240088,0.349999814240088
0.9142857142857143,0.3499999903227711,0.3499999903227711,0.3499999903227711
0.9714285714285714,0.3499991540380288,0.3499991540380288,0.3499991540380288
1.0285714285714285,0.3499982594296923,0.3499982594296923,0.3499982594296923
1.0857142857142856,0.3499998969328879,0.3499998969328879,0.3499998969328879
