Time_s,K_1,K_2,K_3
0.0,0.026520348680854608,0.04579527075466413,0.0262451584075598
0.03571428571428571,0.04110694210386741,0.03612167212685628,0.032800441941889504
0.07142857142857142,0.02249735244950231,0.012242594931417012,0.03763146605408547
0.10714285714285714,0.04767548225320762,0.0470504078402244,0.06597332665810332
0.14285714285714285,0.026516689034318454,0.04485354957227718,0.032380321027062176
0.17857142857142855,0.1077950577580344,0.17216896854205205,0.10747222063192007
0.21428571428571427,0.3004086607552947,0.34999389537625963,0.34990785135153984
0.25,0.3499990953814997,0.3189822258286843,0.34997105843598875
0.2857142857142857,0.34999666874434415,0.3499963759525081,0.3499434785046935
0.3214285714285714,0.3499990953817332,0.3189822258278234,0.3499710584360497
0.3571428571428571,0.3004086607533066,0.3499938953780399,0.3499078513515889
0.39285714285714285,0.10779505775710349,0.17216896854276334,0.10747222063191271
0.42857142857142855,0.02651668903213239,0.04485354957496683,0.03238032102698733
0.46428571428571425,0.04767548225489629,0.0470504078383969,0.0659733266579345
0.5,0.02249735244721724,0.01224259493379764,0.03763146605418359
0.5357142857142857,0.041106942105186096,0.03612167212374403,0.03280044194169451
0.5714285714285714,0.026520348680649942,0.04579527075712824,0.026245158407613663
0.6071428571428571,0.0039963596753648046,1.7514438399030916e-05,1.1055037260157133e-05
0.6428571428571428,0.028685554304562797,0.043466738533693705,0.03683860976121026
0.6785714285714285,0.03158974582873479,0.0609452653540859,0.023639260858312243
0.7142857142857142,0.03599977800142769,0.0636324708706127,0.08781931587969259
0.75,0.08729737562670666,0.25622160081296486,0.09711384036851087
0.7857142857142857,0.3499794116025824,0.349999210247866,0.3499126813686098
0.8214285714285714,0.3499999341891686,0.3482793133118567,0.34987255891995533
0.8571428571428571,0.3499971897688642,0.34999167642865997,0.3499371029049384
0.8928571428571428,0.3499999341888826,0.34827931331235895,0.3498725589199597
0.9285714285714285,0.34997941160355944,0.3499992102469878,0.3499126813686161
0.9642857142857142,0.08729737562900587,0.25622160081418216,0.09711384036833398
1.0,0.035999778003688074,0.06363247086847029,0.08781931587965884
1.0357142857142856,0.03158974582829557,0.060945265355899704,0.023639260858421225
1.0714285714285714,0.028685554304832602,0.043466738531314726,0.03683860976114401
1.1071428571428572,0.003996359672047912,1.751444133144747e-05,1.1055037428825784e-05
