Time_s,K_1,K_2,K_3
0.0,0.03155151533727424,0.10648855972476833,0.02916654686089838
0.05,0.035320790397382895,0.042026262676797044,0.026463352813169493
0.1,0.025531794069744155,0.022497784705476184,0.013984401745858301
0.15000000000000002,0.029274462159213664,0.030420702429948543,0.026598015434728384
0.2,0.034622149131812816,0.06942247805236272,0.02596760530902449
0.25,0.07719595211637692,0.31190759524815853,0.13311868955663764
0.30000000000000004,0.20401257541149506,0.34991929960621326,0.09272905734337239
0.35000000000000003,0.3499952354023008,0.34999877832191045,0.3499220907790995
0.4,0.34999909045540273,0.34998117677672197,0.3498784132210978
0.45,0.3499952354054663,0.34999877831399756,0.34992209078062536
0.5,0.20401257541883494,0.3499192996037448,0.09272905734161427
0.55,0.07719595211712181,0.3119075952479971,0.13311868955668957
0.6000000000000001,0.034622149133532995,0.06942247804968522,0.02596760530977382
0.65,0.029274462157187323,0.03042070242787606,0.02659801543836673
0.7000000000000001,0.025531794067769332,0.02249778470595963,0.013984401745990731
0.75,0.03532079039189282,0.04202626267928621,0.026463352813059848
0.8,0.03155151534322935,0.10648855972157484,0.029166546861183137
0.8500000000000001,0.005760720791425603,1.5168982723911432e-05,0.06352140671162507
0.9,0.027275862464318505,0.03327613782286246,0.01793075614802384
0.9500000000000001,0.030191246801957224,0.04602102340373283,0.04813964644210946
1.0,0.027728105095684043,0.09247369052056024,0.12654633185465133
1.05,0.07284297920030919,0.34619503997009504,0.34990188830205865
1.1,0.23889401201169821,0.3498112256205996,0.11876249918167016
1.1500000000000001,0.34999528143992004,0.3499993289175918,0.348794320407376
1.2000000000000002,0.34999975494726304,0.34999046449992705,0.34991623556798435
1.25,0.349995281443459,0.349999328915426,0.3487943204075595
1.3,0.23889401201116814,0.3498112256212176,0.11876249918206129
1.35,0.07284297920789944,0.346195039967965,0.34990188830214247
1.4000000000000001,0.027728105092177737,0.0924736905224055,0.1265463318546371
1.4500000000000002,0.030191246806035854,0.04602102340290337,0.04813964644189018
1.5,0.027275862454912203,0.03327613782413197,0.017930756148992293
1.55,0.005760720797318261,1.5168977042298376e-05,0.0635214067114716
