Time_s,K_1,K_2,K_3
0.0,0.028842180820256146,0.06601924111403107,0.012750398621471483
0.03125,0.034820740778732075,0.02465259597110822,0.07578366301313817
0.0625,0.02900251235652452,0.024461875966899208,0.016000097804101946
0.09375,0.04609129909033861,0.056922528112618165,0.06979230004913346
0.125,0.020154547611357265,0.02429345069220325,0.05177335442158636
0.15625,0.0857846162938547,0.10526206320238216,0.07746715098440787
0.1875,0.349996974615429,0.3499943886529756,0.34995036525473366
0.21875,0.34999886342120995,0.3499997129791109,0.34998183026579766
0.25,0.349998600295462,0.3499926159891346,0.3496319074965318
0.28125,0.34999886341656894,0.3499997129793684,0.3499818302662444
0.3125,0.34999697461735796,0.349994388651064,0.34995036525484136
0.34375,0.08578461629442707,0.10526206320215574,0.07746715098461009
0.375,0.02015454761200373,0.02429345069166185,0.05177335442169822
0.40625,0.04609129908564161,0.05692252811437732,0.06979230004901683
0.4375,0.02900251235402662,0.024461875968636113,0.016000097804089234
0.46875,0.03482074077932254,0.024652595969898574,0.07578366301313529
0.5,0.028842180814566153,0.06601924111457821,0.012750398621635553
0.53125,0.006946141331213798,1.0500499676814232e-05,1.1019157032808898e-05
0.5625,0.027224512940216584,0.021280957831048677,0.02190481882205834
0.59375,0.044499274297265606,0.05318763077416112,0.043813062869369486
0.625,0.03444426186103643,0.03859256544997644,0.03499094227234505
0.65625,0.09082263034200624,0.09184503771048132,0.05018821533986103
0.6875,0.3499994886800081,0.349997919084221,0.3499988024709967
0.71875,0.34999912961277124,0.34999177616486205,0.3497668182157469
0.75,0.3499981707079352,0.3499943621997577,0.24859547127638554
0.78125,0.3499991296139591,0.349991776164007,0.3497668182161468
0.8125,0.3499994886801103,0.3499979190840939,0.34999880247076576
0.84375,0.09082263034111196,0.09184503770807075,0.05018821534003021
0.875,0.03444426186638532,0.03859256544729307,0.03499094227292838
0.90625,0.044499274293278504,0.053187630773175086,0.04381306287001476
0.9375,0.027224512940186074,0.021280957831898973,0.021904818821648925
0.96875,0.0069461413340900025,1.0500499402502035e-05,1.1019157317615063e-05
