Time_s,K_1,K_2,K_3
0.0,0.02959591889867029,0.02959591889867029,0.02959591889867029
0.027777777777777776,0.04682708247809868,0.04682708247809868,0.04682708247809868
0.05555555555555555,0.030935695128459374,0.030935695128459374,0.030935695128459374
0.08333333333333333,0.04860845051955145,0.04860845051955145,0.04860845051955145
0.1111111111111111,0.02282552138253847,0.02282552138253847,0.02282552138253847
0.1388888888888889,0.05873405824322142,0.05873405824322142,0.05873405824322142
0.16666666666666666,0.34999614736377627,0.34999614736377627,0.34999614736377627
0.19444444444444442,0.3433257423723282,0.3433257423723282,0.3433257423723282
0.2222222222222222,0.34999974075333373,0.34999974075333373,0.34999974075333373
0.25,0.3433257423723323,0.3433257423723323,0.3433257423723323
0.2777777777777778,0.34999614736377627,0.34999614736377627,0.34999614736377627
0.3055555555555555,0.05873405824321864,0.05873405824321864,0.05873405824321864
0.3333333333333333,0.022825521382537836,0.022825521382537836,0.022825521382537836
0.3611111111111111,0.04860845051954906,0.04860845051954906,0.04860845051954906
0.38888888888888884,0.03093569512845684,0.03093569512845684,0.03093569512845684
0.41666666666666663,0.04682708247809513,0.04682708247809513,0.04682708247809513
0.4444444444444444,0.029595918898670463,0.029595918898670463,0.029595918898670463
0.4722222222222222,0.00702457758513719,0.00702457758513719,0.00702457758513719
0.5,0.03561511313111206,0.03561511313111206,0.03561511313111206
0.5277777777777778,0.04486811613973762,0.04486811613973762,0.04486811613973762
0.5555555555555556,0.03425438748611598,0.03425438748611598,0.03425438748611598
0.5833333333333333,0.08258971679386905,0.08258971679386905,0.08258971679386905
0.611111111111111,0.34999767605468973,0.34999767605468973,0.34999767605468973
0.6388888888888888,0.3499999661697642,0.3499999661697642,0.3499999661697642
0.6666666666666666,0.3499989932472929,0.3499989932472929,0.3499989932472929
0.6944444444444444,0.3499999661697637,0.3499999661697637,0.3499999661697637
0.7222222222222222,0.34999767605469007,0.34999767605469007,0.34999767605469007
0.75,0.08258971679387019,0.08258971679387019,0.08258971679387019
0.7777777777777777,0.0342543874861143,0.0342543874861143,0.0342543874861143
0.8055555555555556,0.044868116139738214,0.044868116139738214,0.044868116139738214
0.8333333333333333,0.0356151131311197,0.0356151131311197,0.0356151131311197
0.861111111111111,0.007024577585139973,0.007024577585139973,0.007024577585139973
