Time_s,K_1,K_2,K_3
0.0,0.03266208775363143,0.03266208775363143,0.03266208775363143
0.25,0.03280579370597743,0.03280579370597743,0.03280579370597743
0.5,0.03560613721737207,0.03560613721737207,0.03560613721737207
0.75,0.05813971710599218,0.05813971710599218,0.05813971710599218
1.0,0.03588472043515214,0.03588472043515214,0.03588472043515214
1.25,0.004120861420971223,0.004120861420971223,0.004120861420971223
1.5,0.349952375661529,0.349952375661529,0.349952375661529
1.75,0.34987252076316594,0.34987252076316594,0.34987252076316594
2.0,0.3498350050271638,0.3498350050271638,0.3498350050271638
2.25,0.34987252076296355,0.34987252076296355,0.34987252076296355
2.5,0.3499523756613224,0.3499523756613224,0.3499523756613224
2.75,0.004120861420764796,0.004120861420764796,0.004120861420764796
3.0,0.035884720434242366,0.035884720434242366,0.035884720434242366
3.25,0.058139717106733324,0.058139717106733324,0.058139717106733324
3.5,0.035606137216700535,0.035606137216700535,0.035606137216700535
3.75,0.032805793703841055,0.032805793703841055,0.032805793703841055
4.0,0.03266208775422524,0.03266208775422524,0.03266208775422524
4.25,0.004000605496672782,0.004000605496672782,0.004000605496672782
4.5,0.07289487087506771,0.07289487087506771,0.07289487087506771
4.75,0.06571065629701568,0.06571065629701568,0.06571065629701568
5.0,0.0036740324393543257,0.0036740324393543257,0.0036740324393543257
5.25,0.27851960914417523,0.27851960914417523,0.27851960914417523
5.5,1.0016070029005886e-05,1.0016070029005886e-05,1.0016070029005886e-05
5.75,0.16461482761727336,0.16461482761727336,0.16461482761727336
6.0,0.3488177556318845,0.3488177556318845,0.3488177556318845
6.25,0.16461482761934348,0.16461482761934348,0.16461482761934348
6.5,1.0016069760547875e-05,1.0016069760547875e-05,1.0016069760547875e-05
6.75,0.2785196091443912,0.2785196091443912,0.2785196091443912
7.0,0.003674032438994315,0.003674032438994315,0.003674032438994315
7.25,0.0657106562989033,0.0657106562989033,0.0657106562989033
7.5,0.07289487087164322,0.07289487087164322,0.07289487087164322
7.75,0.004000605497752165,0.004000605497752165,0.004000605497752165
