Time_s,K_1,K_2,K_3
0.0,0.0406114043290558,0.0406114043290558,0.0406114043290558
0.05,0.038264820934540006,0.038264820934540006,0.038264820934540006
0.1,0.026952536917395006,0.026952536917395006,0.026952536917395006
0.15000000000000002,0.028849801897971036,0.028849801897971036,0.028849801897971036
0.2,0.03252250039722872,0.03252250039722872,0.03252250039722872
0.25,0.13977007291892826,0.13977007291892826,0.13977007291892826
0.30000000000000004,0.2704271530532125,0.2704271530532125,0.2704271530532125
0.35000000000000003,0.3499951276228958,0.3499951276228958,0.3499951276228958
0.4,0.3499975733504683,0.3499975733504683,0.3499975733504683
0.45,0.3499951276235361,0.3499951276235361,0.3499951276235361
0.5,0.2704271530532325,0.2704271530532325,0.2704271530532325
0.55,0.13977007291940607,0.13977007291940607,0.13977007291940607
0.6000000000000001,0.03252250039648761,0.03252250039648761,0.03252250039648761
0.65,0.028849801898511808,0.028849801898511808,0.028849801898511808
0.7000000000000001,0.0269525369170107,0.0269525369170107,0.0269525369170107
0.75,0.038264820935649056,0.038264820935649056,0.038264820935649056
0.8,0.040611404328441396,0.040611404328441396,0.040611404328441396
0.8500000000000001,0.012254158352077795,0.012254158352077795,0.012254158352077795
0.9,0.03192889460253635,0.03192889460253635,0.03192889460253635
0.9500000000000001,0.0349798440939158,0.0349798440939158,0.0349798440939158
1.0,0.032103636736040414,0.032103636736040414,0.032103636736040414
1.05,0.11802555462249087,0.11802555462249087,0.11802555462249087
1.1,0.26967853490360894,0.26967853490360894,0.26967853490360894
1.1500000000000001,0.34999442063989417,0.34999442063989417,0.34999442063989417
1.2000000000000002,0.3499936959919936,0.3499936959919936,0.3499936959919936
1.25,0.34999442063976954,0.34999442063976954,0.34999442063976954
1.3,0.26967853490397353,0.26967853490397353,0.26967853490397353
1.35,0.11802555462187914,0.11802555462187914,0.11802555462187914
1.4000000000000001,0.032103636736434536,0.032103636736434536,0.032103636736434536
1.4500000000000002,0.03497984409329795,0.03497984409329795,0.03497984409329795
1.5,0.031928894602877254,0.031928894602877254,0.031928894602877254
1.55,0.012254158350675915,0.012254158350675915,0.012254158350675915
