Time_s,K_1,K_2,K_3
0,0.349999023729695,0.349999788814071,0.112747517802589
0.0444444444444444,0.258496240621696,0.349998612681627,0.081023523850985
0.0888888888888889,0.349998636934697,0.349948773595483,0.032217697725281
0.133333333333333,0.349990938401643,0.150006498692189,0.0324342768629224
0.177777777777778,0.34999650401123,0.349999591019223,0.132799344174918
0.222222222222222,0.349994322340975,0.349996879569924,0.12178162477636
0.266666666666667,0.349996504009,0.349999591017864,0.132799344176972
0.311111111111111,0.349990938402482,0.150006498692473,0.0324342768615107
0.355555555555556,0.349998636934257,0.349948773595915,0.0322176977235676
0.4,0.2584962406209,0.349998612681233,0.0810235238514109
0.444444444444444,0.349999023733035,0.349999788813186,0.112747517801354
0.488888888888889,0.349999193647675,0.349995810050103,0.118530437641792
0.533333333333333,0.150004119320986,0.150005368546957,0.00987355355577969
0.577777777777778,0.349996671408343,0.291603917885728,0.0173597445391709
0.622222222222222,0.349995647659517,0.349994709934932,0.0722008093132579
0.666666666666667,0.34999857684239,0.349984198154503,0.272119490822795
0.711111111111111,0.349995647659508,0.349994709935693,0.072200809312333
0.755555555555556,0.349996671409686,0.291603917886318,0.0173597445415975
0.8,0.150004119319342,0.150005368545746,0.00987355355798471
0.844444444444444,0.349999193647735,0.34999581005053,0.118530437645999
