Time_s,K_1,K_2,K_3
0,0.349998329786614,0.349999905244059,0.102192521387801
0.05,0.315240503908083,0.150008783616802,0.0624460795766936
0.1,0.349994567834539,0.349884130091954,0.0309341434121516
0.15,0.349996864667847,0.190511972760819,0.011008010788798
0.2,0.349993598490353,0.283143300932564,0.0606720051575673
0.25,0.349998068256894,0.349995837051499,0.0808426875223318
0.3,0.349993598489973,0.283143300932799,0.0606720051586636
0.35,0.349996864668547,0.190511972760132,0.0110080107911887
0.4,0.349994567834452,0.349884130092017,0.0309341434145673
0.45,0.315240503908559,0.15000878361677,0.062446079576779
0.5,0.349998329786415,0.3499999052435,0.102192521388693
0.55,0.349999111868025,0.349998871530695,0.0883733265969059
0.6,0.150001826381248,0.150001327652739,0.00862715383733715
0.65,0.349997383372823,0.349961394179501,0.016726116261301
0.7,0.333627099275174,0.19207961946778,0.136837951140726
0.75,0.349999183535432,0.349994666347471,0.309590709528332
0.8,0.333627099276545,0.19207961946763,0.136837951140024
0.85,0.349997383390866,0.349961394171366,0.0167261162679191
0.9,0.150001826350679,0.150001327665575,0.00862715382655921
0.95,0.349999111897665,0.349998871519517,0.088373326609034
